"Name","Directory","Length","LastWriteTime"
"modeling_tf_roberta.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta","79951","2025-08-27 8:21:25 PM"
"modeling_flax_roberta.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta\__pycache__","62154","2025-08-27 8:21:52 PM"
"modeling_roberta.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta\__pycache__","75043","2025-08-27 8:21:52 PM"
"modeling_tf_roberta.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta\__pycache__","87302","2025-08-27 8:21:53 PM"
"modeling_flax_roberta_prelayernorm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta_prelayernorm","60941","2025-08-27 8:21:25 PM"
"modeling_roberta_prelayernorm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta_prelayernorm","66495","2025-08-27 8:21:25 PM"
"modeling_tf_roberta_prelayernorm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta_prelayernorm","83224","2025-08-27 8:21:25 PM"
"modeling_flax_roberta_prelayernorm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta_prelayernorm\__pycache__","63548","2025-08-27 8:21:53 PM"
"modeling_roberta_prelayernorm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta_prelayernorm\__pycache__","70736","2025-08-27 8:21:53 PM"
"modeling_tf_roberta_prelayernorm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roberta_prelayernorm\__pycache__","89519","2025-08-27 8:21:53 PM"
"modeling_roc_bert.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roc_bert","88665","2025-08-27 8:21:25 PM"
"modeling_roc_bert.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roc_bert\__pycache__","91909","2025-08-27 8:21:53 PM"
"modeling_flax_roformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roformer","39383","2025-08-27 8:21:25 PM"
"modeling_roformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roformer","64756","2025-08-27 8:21:25 PM"
"modeling_tf_roformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roformer","66049","2025-08-27 8:21:25 PM"
"modeling_flax_roformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roformer\__pycache__","49033","2025-08-27 8:21:53 PM"
"modeling_roformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roformer\__pycache__","74899","2025-08-27 8:21:53 PM"
"modeling_tf_roformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\roformer\__pycache__","84508","2025-08-27 8:21:53 PM"
"modeling_rt_detr.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rt_detr","95201","2025-08-27 8:21:25 PM"
"modeling_rt_detr_resnet.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rt_detr","14612","2025-08-27 8:21:25 PM"
"modeling_rt_detr.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rt_detr\__pycache__","110237","2025-08-27 8:21:53 PM"
"modeling_rt_detr_resnet.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rt_detr\__pycache__","19478","2025-08-27 8:21:53 PM"
"modeling_rt_detr_v2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rt_detr_v2","96244","2025-08-27 8:21:25 PM"
"modeling_rt_detr_v2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rt_detr_v2\__pycache__","111611","2025-08-27 8:21:53 PM"
"modeling_rwkv.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rwkv","33436","2025-08-27 8:21:25 PM"
"modeling_rwkv.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\rwkv\__pycache__","43786","2025-08-27 8:21:53 PM"
"modeling_sam.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sam","61921","2025-08-27 8:21:25 PM"
"modeling_tf_sam.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sam","77732","2025-08-27 8:21:25 PM"
"modeling_sam.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sam\__pycache__","79011","2025-08-27 8:21:53 PM"
"modeling_tf_sam.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sam\__pycache__","102357","2025-08-27 8:21:53 PM"
"modeling_sam_hq.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sam_hq","69561","2025-08-27 8:21:25 PM"
"modeling_sam_hq.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sam_hq\__pycache__","86747","2025-08-27 8:21:53 PM"
"modeling_seamless_m4t.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seamless_m4t","186962","2025-08-27 8:21:25 PM"
"modeling_seamless_m4t.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seamless_m4t\__pycache__","194099","2025-08-27 8:21:53 PM"
"modeling_seamless_m4t_v2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seamless_m4t_v2","206113","2025-08-27 8:21:25 PM"
"modeling_seamless_m4t_v2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seamless_m4t_v2\__pycache__","207933","2025-08-27 8:21:54 PM"
"modeling_segformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\segformer","32655","2025-08-27 8:21:25 PM"
"modeling_tf_segformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\segformer","43689","2025-08-27 8:21:25 PM"
"modeling_segformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\segformer\__pycache__","42112","2025-08-27 8:21:54 PM"
"modeling_tf_segformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\segformer\__pycache__","61362","2025-08-27 8:21:54 PM"
"configuration_seggpt.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seggpt","6492","2025-08-27 8:21:25 PM"
"image_processing_seggpt.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seggpt","31475","2025-08-27 8:21:25 PM"
"modeling_seggpt.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seggpt","44933","2025-08-27 8:21:25 PM"
"configuration_seggpt.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seggpt\__pycache__","6352","2025-08-27 8:21:54 PM"
"image_processing_seggpt.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seggpt\__pycache__","33049","2025-08-27 8:21:54 PM"
"modeling_seggpt.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\seggpt\__pycache__","57388","2025-08-27 8:21:54 PM"
"modeling_sew.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sew","47441","2025-08-27 8:21:25 PM"
"modeling_sew.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sew\__pycache__","57778","2025-08-27 8:21:54 PM"
"modeling_sew_d.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sew_d","69212","2025-08-27 8:21:25 PM"
"modeling_sew_d.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\sew_d\__pycache__","90402","2025-08-27 8:21:54 PM"
"modeling_shieldgemma2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\shieldgemma2","6101","2025-08-27 8:21:25 PM"
"modeling_shieldgemma2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\shieldgemma2\__pycache__","7989","2025-08-27 8:21:54 PM"
"modeling_siglip.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\siglip","49332","2025-08-27 8:21:25 PM"
"modeling_siglip.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\siglip\__pycache__","60798","2025-08-27 8:21:54 PM"
"modeling_siglip2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\siglip2","54004","2025-08-27 8:21:25 PM"
"modeling_siglip2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\siglip2\__pycache__","64195","2025-08-27 8:21:54 PM"
"modeling_smollm3.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\smollm3","22344","2025-08-27 8:21:25 PM"
"modeling_smollm3.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\smollm3\__pycache__","28905","2025-08-27 8:21:54 PM"
"modeling_smolvlm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\smolvlm","46034","2025-08-27 8:21:25 PM"
"modeling_smolvlm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\smolvlm\__pycache__","55974","2025-08-27 8:21:54 PM"
"modeling_speecht5.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speecht5","147885","2025-08-27 8:21:25 PM"
"modeling_speecht5.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speecht5\__pycache__","172414","2025-08-27 8:21:55 PM"
"modeling_flax_speech_encoder_decoder.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_encoder_decoder","44860","2025-08-27 8:21:25 PM"
"modeling_speech_encoder_decoder.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_encoder_decoder","25624","2025-08-27 8:21:25 PM"
"modeling_flax_speech_encoder_decoder.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_encoder_decoder\__pycache__","42936","2025-08-27 8:21:54 PM"
"modeling_speech_encoder_decoder.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_encoder_decoder\__pycache__","26234","2025-08-27 8:21:54 PM"
"modeling_speech_to_text.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_to_text","61722","2025-08-27 8:21:25 PM"
"modeling_tf_speech_to_text.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_to_text","74288","2025-08-27 8:21:25 PM"
"modeling_speech_to_text.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_to_text\__pycache__","64303","2025-08-27 8:21:55 PM"
"modeling_tf_speech_to_text.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\speech_to_text\__pycache__","85403","2025-08-27 8:21:55 PM"
"modeling_splinter.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\splinter","38011","2025-08-27 8:21:25 PM"
"modeling_splinter.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\splinter\__pycache__","46079","2025-08-27 8:21:55 PM"
"modeling_squeezebert.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\squeezebert","38738","2025-08-27 8:21:25 PM"
"modeling_squeezebert.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\squeezebert\__pycache__","49315","2025-08-27 8:21:55 PM"
"modeling_stablelm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\stablelm","45295","2025-08-27 8:21:25 PM"
"modeling_stablelm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\stablelm\__pycache__","48707","2025-08-27 8:21:55 PM"
"modeling_starcoder2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\starcoder2","21359","2025-08-27 8:21:25 PM"
"modeling_starcoder2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\starcoder2\__pycache__","26839","2025-08-27 8:21:55 PM"
"modeling_superglue.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\superglue","36032","2025-08-27 8:21:25 PM"
"modeling_superglue.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\superglue\__pycache__","46091","2025-08-27 8:21:55 PM"
"modeling_superpoint.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\superpoint","20071","2025-08-27 8:21:25 PM"
"modeling_superpoint.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\superpoint\__pycache__","28046","2025-08-27 8:21:55 PM"
"modeling_swiftformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swiftformer","20641","2025-08-27 8:21:25 PM"
"modeling_tf_swiftformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swiftformer","34959","2025-08-27 8:21:25 PM"
"modeling_swiftformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swiftformer\__pycache__","32592","2025-08-27 8:21:55 PM"
"modeling_tf_swiftformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swiftformer\__pycache__","57329","2025-08-27 8:21:55 PM"
"modeling_swin.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swin","54813","2025-08-27 8:21:25 PM"
"modeling_tf_swin.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swin","70827","2025-08-27 8:21:25 PM"
"modeling_swin.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swin\__pycache__","69303","2025-08-27 8:21:55 PM"
"modeling_tf_swin.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swin\__pycache__","93929","2025-08-27 8:21:55 PM"
"modeling_swin2sr.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swin2sr","46916","2025-08-27 8:21:25 PM"
"modeling_swin2sr.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swin2sr\__pycache__","65061","2025-08-27 8:21:55 PM"
"modeling_swinv2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swinv2","59027","2025-08-27 8:21:25 PM"
"modeling_swinv2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\swinv2\__pycache__","72324","2025-08-27 8:21:55 PM"
"modeling_switch_transformers.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\switch_transformers","84298","2025-08-27 8:21:25 PM"
"modeling_switch_transformers.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\switch_transformers\__pycache__","85175","2025-08-27 8:21:56 PM"
"modeling_flax_t5.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5","74353","2025-08-27 8:21:25 PM"
"modeling_t5.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5","109566","2025-08-27 8:21:25 PM"
"modeling_tf_t5.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5","77068","2025-08-27 8:21:25 PM"
"modeling_flax_t5.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5\__pycache__","74344","2025-08-27 8:21:56 PM"
"modeling_t5.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5\__pycache__","114990","2025-08-27 8:21:56 PM"
"modeling_tf_t5.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5\__pycache__","79316","2025-08-27 8:21:56 PM"
"modeling_t5gemma.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5gemma","60565","2025-08-27 8:21:25 PM"
"modeling_t5gemma.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\t5gemma\__pycache__","70391","2025-08-27 8:21:56 PM"
"modeling_table_transformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\table_transformer","61172","2025-08-27 8:21:25 PM"
"modeling_table_transformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\table_transformer\__pycache__","67574","2025-08-27 8:21:56 PM"
"modeling_tapas.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\tapas","108458","2025-08-27 8:21:25 PM"
"modeling_tf_tapas.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\tapas","112267","2025-08-27 8:21:25 PM"
"modeling_tapas.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\tapas\__pycache__","114330","2025-08-27 8:21:56 PM"
"modeling_tf_tapas.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\tapas\__pycache__","125013","2025-08-27 8:21:56 PM"
"modeling_textnet.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\textnet","16573","2025-08-27 8:21:25 PM"
"modeling_textnet.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\textnet\__pycache__","21202","2025-08-27 8:21:56 PM"
"modeling_timesfm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timesfm","34502","2025-08-27 8:21:25 PM"
"modeling_timesfm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timesfm\__pycache__","45004","2025-08-27 8:21:56 PM"
"modeling_timesformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timesformer","32838","2025-08-27 8:21:25 PM"
"modeling_timesformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timesformer\__pycache__","41985","2025-08-27 8:21:56 PM"
"modeling_time_series_transformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\time_series_transformer","95489","2025-08-27 8:21:25 PM"
"modeling_time_series_transformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\time_series_transformer\__pycache__","101774","2025-08-27 8:21:56 PM"
"modeling_timm_backbone.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timm_backbone","6635","2025-08-27 8:21:25 PM"
"modeling_timm_backbone.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timm_backbone\__pycache__","7944","2025-08-27 8:21:56 PM"
"modeling_timm_wrapper.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timm_wrapper","16611","2025-08-27 8:21:25 PM"
"modeling_timm_wrapper.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\timm_wrapper\__pycache__","19617","2025-08-27 8:21:56 PM"
"modeling_trocr.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\trocr","39098","2025-08-27 8:21:25 PM"
"modeling_trocr.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\trocr\__pycache__","43786","2025-08-27 8:21:56 PM"
"modeling_tvp.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\tvp","40062","2025-08-27 8:21:25 PM"
"modeling_tvp.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\tvp\__pycache__","51037","2025-08-27 8:21:56 PM"
"modeling_udop.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\udop","91948","2025-08-27 8:21:25 PM"
"modeling_udop.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\udop\__pycache__","101519","2025-08-27 8:21:56 PM"
"modeling_umt5.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\umt5","90785","2025-08-27 8:21:25 PM"
"modeling_umt5.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\umt5\__pycache__","92732","2025-08-27 8:21:57 PM"
"modeling_unispeech.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\unispeech","64393","2025-08-27 8:21:25 PM"
"modeling_unispeech.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\unispeech\__pycache__","76895","2025-08-27 8:21:57 PM"
"modeling_unispeech_sat.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\unispeech_sat","78466","2025-08-27 8:21:25 PM"
"modeling_unispeech_sat.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\unispeech_sat\__pycache__","91373","2025-08-27 8:21:57 PM"
"modeling_univnet.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\univnet","25779","2025-08-27 8:21:25 PM"
"modeling_univnet.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\univnet\__pycache__","31941","2025-08-27 8:21:57 PM"
"modeling_upernet.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\upernet","14577","2025-08-27 8:21:25 PM"
"modeling_upernet.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\upernet\__pycache__","20642","2025-08-27 8:21:57 PM"
"modeling_videomae.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\videomae","43989","2025-08-27 8:21:25 PM"
"modeling_videomae.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\videomae\__pycache__","53233","2025-08-27 8:21:57 PM"
"modeling_video_llava.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\video_llava","33607","2025-08-27 8:21:25 PM"
"modeling_video_llava.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\video_llava\__pycache__","37258","2025-08-27 8:21:57 PM"
"modeling_vilt.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vilt","57618","2025-08-27 8:21:25 PM"
"modeling_vilt.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vilt\__pycache__","70082","2025-08-27 8:21:57 PM"
"modeling_vipllava.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vipllava","20680","2025-08-27 8:21:25 PM"
"modeling_vipllava.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vipllava\__pycache__","23514","2025-08-27 8:21:57 PM"
"modeling_flax_vision_encoder_decoder.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vision_encoder_decoder","41615","2025-08-27 8:21:25 PM"
"modeling_tf_vision_encoder_decoder.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vision_encoder_decoder","36173","2025-08-27 8:21:25 PM"
"modeling_vision_encoder_decoder.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vision_encoder_decoder","29422","2025-08-27 8:21:25 PM"
"modeling_flax_vision_encoder_decoder.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vision_encoder_decoder\__pycache__","39490","2025-08-27 8:21:57 PM"
"modeling_tf_vision_encoder_decoder.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\vision_encoder_decoder\__pycache__","36224","2025-08-27 8:21:57 PM"
